"Subject","rt","stimulus","TranscriptionKorean","Rating","CodingForStimulus","responseType","Romanisation","Age","Gender","AgeOfL2Onset","LivedinEnglishSpeakingCountry","OtherForeignLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"k3b_L2_047",14960,"thwam","ㅌ,ㅜ,ㅇ,ㅘ,ㅁ","""(불가능)""",43,"ResponseActual","th,u,ng,wa,m",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",10154,"cmoman","ㅉ,ㅡ,ㅁ,ㅗ,ㅁ,ㅏ,ㄴ","""(불가능)""",44,"ResponseActual","cc,eu,m,o,m,a,n",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",13173,"nkat","ㅇ,ㅡ,ㅁ,ㄱ,ㅏ,ㅅ","""(불가능)""",45,"ResponseActual","#,eu,m,k,a,s",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",10618,"sikot","ㅅ,ㅣ,ㄱ,ㅗ,ㄷ","""(가능)""",46,"ResponseActual","s,i,k,o,t",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",9278,"thnok","ㅌ,ㅡ,ㄴ,ㅗ,ㅅ","""(불가능)""",47,"ResponseActual","th,eu,n,o,s",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",8184,"nwimik","ㄴ,ㅜ,ㅣ,ㅁ,ㅣ,ㅅ","""(불가능)""",48,"ResponseActual","n,u,i,m,i,s",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",9068,"npucap","ㅇ,ㅡ,ㅁ,ㅂ,ㅜ,ㅈ,ㅏ,ㅂ","""(불가능)""",49,"ResponseActual","#,eu,m,p,u,c,a,p",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",6314,"tin","ㄷ,ㅟ,ㄴ","""(가능)""",50,"ResponseActual","t,wi,n",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",15322,"twak","ㄷ,ㅡ,ㄹ,ㅏ,ㄱ","""(불가능)""",51,"ResponseActual","t,eu,l,a,k",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",8620,"nchot","ㅇ,ㅡ,ㄴ,ㅊ,ㅛ,ㅅ","""(불가능)""",52,"ResponseActual","#,eu,n,ch,yo,s",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",8021,"twan","ㄷ,ㅡ,ㅇ,ㅘ,ㄴ","""(불가능)""",53,"ResponseActual","t,eu,ng,wa,n",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",6460,"khnap","ㅋ,ㅡ,ㄴ,ㅏ,ㅂ","""(불가능)""",54,"ResponseActual","kh,eu,n,a,p",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",17028,"thukhat","ㅌ,ㅜ,ㅋ,ㅏ,ㅅ","""(불가능)""",55,"ResponseActual","th,u,kh,a,s",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",8176,"thinok","ㅌ,ㅣ,ㄴ,ㅗ,ㅅ","""(불가능)""",56,"ResponseActual","th,i,n,o,s",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",8789,"khithuk","ㅋ,ㅟ,ㅅ,ㅌ,ㅜ","""(불가능)""",57,"ResponseActual","kh,wi,s,th,u",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",10756,"phnokhing","ㅌ,ㅡ,ㄴ,ㅗ,ㅋ,ㅣ,ㅇ","""(불가능)""",58,"ResponseActual","th,eu,n,o,kh,i,ng",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",7189,"swikhat","ㅅ,ㅟ,ㅋ,ㅏ,ㅅ","""(불가능)""",59,"ResponseActual","s,wi,kh,a,s",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_047",14087,"mthik","ㅇ,ㅡ,ㅇ,ㅣ,ㄴ,ㅌ,ㅣ,ㄱ","""(불가능)""",60,"ResponseActual","#,eu,#,i,n,th,i,k",24,"남",6,"없습니다","일어, 중국어입니다","중고등학교 교욱과정이었습니다","없습니다"
"k3b_L2_048",8949,"thwam","ㅌ,ㅗ,ㅏ,ㅁ","""(불가능)""",1,"ResponseActual","th,o,a,m",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",10084,"khwiphing","ㅋ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","""(불가능)""",2,"ResponseActual","kh,u,i,ph,i,ng",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6426,"taphik","ㄷ,ㅏ,ㅍ,ㅣ,ㄱ","""(불가능)""",3,"ResponseActual","t,a,ph,i,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5025,"twan","ㄷ,ㅗ,ㅏ,ㄴ","""(불가능)""",4,"ResponseActual","t,o,a,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6942,"chnupot","ㅊ,ㅡ,ㄴ,ㅜ,ㅂ,ㅗ,ㅅ","""(불가능)""",5,"ResponseActual","ch,eu,n,u,p,o,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8723,"phmiman","ㅍ,ㅡ,ㄴ,ㅣ,ㅁ,ㅏ,ㄴ","""(불가능)""",6,"ResponseActual","ph,eu,n,i,m,a,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",9884,"mphuk","ㅇ,ㅡ,ㅁ,ㅍ,ㅜ,ㅅ","""(불가능)""",7,"ResponseActual","#,eu,m,ph,u,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8288,"mpukham","ㅇ,ㅡ,ㅁ,ㅂ,ㅜ,ㅋ,ㅏ,ㅁ","""(불가능)""",8,"ResponseActual","#,eu,m,p,u,kh,a,m",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",11835,"thukhat","ㅌ,ㅜ,ㅋ,ㅏ,ㅅ","""(불가능)""",9,"ResponseActual","th,u,kh,a,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8216,"phnokhing","ㅍ,ㅡ,ㄴ,ㅗ,ㅋ,ㅣ,ㅇ","""(불가능)""",10,"ResponseActual","ph,eu,n,o,kh,i,ng",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8641,"pmochun","ㅁ,ㅡ,ㅊ,ㅜ,ㄴ","""(불가능)""",11,"ResponseActual","m,eu,ch,u,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5426,"knot","ㅋ,ㅡ,ㄴ,ㅗ,ㅅ","""(불가능)""",12,"ResponseActual","kh,eu,n,o,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5619,"chmop","ㅊ,ㅡ,ㄴ,ㅗ,ㅂ","""(불가능)""",13,"ResponseActual","ch,eu,n,o,p",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8792,"mtukin","ㅇ,ㅡ,ㄴ,ㄷ,ㅜ,ㄱ,ㅣ,ㄴ","""(불가능)""",14,"ResponseActual","#,eu,n,t,u,k,i,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5333,"swikhat","ㅅ,ㅜ,ㅣ,ㅋ,ㅏ,ㅅ","""(불가능)""",15,"ResponseActual","s,u,i,kh,a,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8321,"nkhuchom","ㅇ,ㅡ,ㄴ,ㅋ,ㅜ,ㅊ,ㅗ,ㅁ","""(불가능)""",16,"ResponseActual","#,eu,n,kh,u,ch,o,m",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5932,"cnaphin","ㅊ,ㅡ,ㄴ,ㅏ,ㅍ,ㅣ,ㄴ","""(불가능)""",17,"ResponseActual","ch,eu,n,a,ph,i,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6043,"khithuk","ㅋ,ㅣ,ㅌ,ㅜ,ㅅ","""(불가능)""",18,"ResponseActual","kh,i,th,u,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6614,"thnok","ㅌ,ㅡ,ㄴ,ㅗ,ㄱ","""(불가능)""",19,"ResponseActual","th,eu,n,o,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7940,"nwimik","ㄴ,ㅜ,ㅣ,ㅁ,ㅣ,ㄱ","""(불가능)""",20,"ResponseActual","n,u,i,m,i,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6524,"chnuk","ㅊ,ㅡ,ㄴ,ㅜ,ㅅ","""(불가능)""",21,"ResponseActual","ch,eu,n,u,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",4175,"khnap","ㅋ,ㅡ,ㄴ,ㅏ,ㅂ","""(불가능)""",22,"ResponseActual","kh,eu,n,a,p",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5558,"thinok","ㅌ,ㅣ,ㄴ,ㅗ,ㄱ","""(가능)""",23,"ResponseActual","th,i,n,o,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5225,"tnunong","ㄴ,ㅜ,ㄴ,ㅗ,ㅇ","""(불가능)""",24,"ResponseActual","n,u,n,o,ng",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6732,"npucap","ㅇ,ㅡ,ㄴ,ㅂ,ㅜ,ㅈ,ㅏ,ㅂ","""(불가능)""",25,"ResponseActual","#,eu,n,p,u,c,a,p",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7523,"kmamun","ㅋ,ㅡ,ㅁ,ㅏ,ㅁ,ㅜ,ㄴ","""(불가능)""",26,"ResponseActual","kh,eu,m,a,m,u,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7780,"cmoman","ㅊ,ㅡ,ㅁ,ㅗ,ㅁ,ㅏ,ㄴ","""(불가능)""",27,"ResponseActual","ch,eu,m,o,m,a,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8105,"chakot","ㅊ,ㅏ,ㄱ,ㅇ,ㅗ,ㅅ","""(가능)""",28,"ResponseActual","ch,a,k,ng,o,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",4857,"tup","ㄷ,ㅜ,ㅂ","""(불가능)""",29,"ResponseActual","t,u,p",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7903,"nthimong","ㅇ,ㅡ,ㄴ,ㅌ,ㅣ,ㅁ,ㅗ,ㅇ","""(불가능)""",30,"ResponseActual","#,eu,n,th,i,m,o,ng",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",4079,"twak","ㄷ,ㅗ,ㅏ,ㄱ","""(불가능)""",31,"ResponseActual","t,o,a,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6669,"nthaking","ㅇ,ㅡ,ㄴ,ㅌ,ㅏ,ㄱ,ㅣ,ㅇ","""(불가능)""",32,"ResponseActual","#,eu,n,th,a,k,i,ng",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6182,"cwam","ㅈ,ㅗ,ㅏ,ㅁ","""(불가능)""",33,"ResponseActual","c,o,a,m",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6202,"nakhit","ㄴ,ㅏ,ㄱ,ㅋ,ㅣ,ㅅ","""(불가능)""",34,"ResponseActual","n,a,k,kh,i,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6882,"khwichon","ㅋ,ㅜ,ㅣ,ㅊ,ㅗ,ㄴ","""(불가능)""",35,"ResponseActual","kh,u,i,ch,o,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",3933,"khut","ㅋ,ㅜ,ㅅ","""(불가능)""",36,"ResponseActual","kh,u,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5565,"twaput","ㄷ,ㅗ,ㅏ,ㅂ,ㅜ,ㅅ","""(불가능)""",37,"ResponseActual","t,o,a,p,u,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",4584,"tikut","ㄷ,ㅣ,ㄱ,ㅜ,ㅅ","""(불가능)""",38,"ResponseActual","t,i,k,u,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6216,"sikot","ㅅ,ㅣ,ㄱ,ㅗ,ㅅ","""(불가능)""",39,"ResponseActual","s,i,k,o,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5190,"nkat","ㅇ,ㅡ,ㄴ,ㄱ,ㅏ,ㅅ","""(불가능)""",40,"ResponseActual","#,eu,n,k,a,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5306,"thwikhip","ㅌ,ㅜ,ㅣ,ㅋ,ㅣ,ㅅ","""(불가능)""",41,"ResponseActual","th,u,i,kh,i,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7320,"chwiphin","ㅊ,ㅜ,ㅣ,ㅍ,ㅣ,ㄴ","""(불가능)""",42,"ResponseActual","ch,u,i,ph,i,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6454,"tmichut","ㅁ,ㅣ,ㅊ,ㅜ,ㅅ","""(불가능)""",43,"ResponseActual","m,i,ch,u,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7440,"nchocip","ㅇ,ㅡ,ㅁ,ㅊ,ㅗ,ㅈ,ㅣ,ㅂ","""(불가능)""",44,"ResponseActual","#,eu,m,ch,o,c,i,p",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5758,"khwipot","ㅋ,ㅜ,ㅣ,ㅂ,ㅗ,ㅅ","""(불가능)""",45,"ResponseActual","kh,u,i,p,o,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",8362,"mkit","ㅇ,ㅡ,ㄴ,ㄱ,ㅣ,ㅅ","""(불가능)""",46,"ResponseActual","#,eu,n,k,i,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5196,"nchot","ㅇ,ㅡ,ㄴ,ㅊ,ㅗ,ㅅ","""(불가능)""",47,"ResponseActual","#,eu,n,ch,o,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6883,"ntakhip","ㅇ,ㅡ,ㄴ,ㄷ,ㅏㅂ,ㅋ,ㅣ,ㅅ","""(불가능)""",48,"ResponseActual","#,eu,n,t,ap,kh,i,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6952,"mthik","ㅇ,ㅡ,ㄴ,ㅌ,ㅣ,ㅅ","""(불가능)""",49,"ResponseActual","#,eu,n,th,i,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",4155,"tin","ㄷ,ㅣ,ㄴ","""(불가능)""",50,"ResponseActual","t,i,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7593,"chwikhong","ㅊ,ㅜ,ㅣ,ㅋ,ㅗ,ㅇ","""(불가능)""",51,"ResponseActual","ch,u,i,kh,o,ng",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5620,"twamot","ㄷ,ㅗ,ㅏ,ㅁ,ㅗ,ㅅ","""(불가능)""",52,"ResponseActual","t,o,a,m,o,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7980,"khnothik","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㄱ","""(불가능)""",53,"ResponseActual","kh,eu,n,o,th,i,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",4828,"chumik","ㅊ,ㅜ,ㅁ,ㅣ,ㄱ","""(불가능)""",54,"ResponseActual","ch,u,m,i,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",5905,"cwit","ㅈ,ㅜ,ㅣ,ㅅ","""(불가능)""",55,"ResponseActual","c,u,i,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7349,"mphutam","ㅇ,ㅡ,ㄴ,ㅍ,ㅜ,ㄷ,ㅏ,ㅁ","""(불가능)""",56,"ResponseActual","#,eu,n,ph,u,t,a,m",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",4862,"khin","ㅋ,ㅣ,ㄴ","""(불가능)""",57,"ResponseActual","kh,i,n",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",7411,"mphosak","ㅇ,ㅡ,ㄴ,ㅍ,ㅗ,ㅅ,ㅏ,ㄱ","""(불가능)""",58,"ResponseActual","#,eu,n,ph,o,s,a,k",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",6800,"chunak","ㅊ,ㅜ,ㄴ,ㅏ,ㅅ","""(불가능)""",59,"ResponseActual","ch,u,n,a,s",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_048",3995,"mup","ㅁ,ㅜ,ㅂ","""(불가능)""",60,"ResponseActual","m,u,p",25,"남",9,"17살, 1개월","중국어","17살, 2년","없음"
"k3b_L2_049",36982,"nakhit","ㄹ,ㅏ,ㅋ,ㅣ,ㅅ","""(불가능)""",1,"ResponseActual","l,a,kh,i,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",8128,"khnap","ㅋ,ㅡ,ㄴ,ㅏ,ㅂ","""(불가능)""",2,"ResponseActual","kh,eu,n,a,p",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",7565,"chwiphin","ㅊ,ㅜ,ㅣ,ㅍ,ㅣ,ㄴ","""(불가능)""",3,"ResponseActual","ch,u,i,ph,i,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",9177,"mphosak","ㅇ,ㅡ,ㅁ,ㅍ,ㅗ,ㅅ,ㅏ,ㅂ","""(불가능)""",4,"ResponseActual","#,eu,m,ph,o,s,a,p",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",8433,"kmamun","ㅋ,ㅡ,ㅁ,ㅏ,ㅁ,ㅜ,ㄴ","""(불가능)""",5,"ResponseActual","kh,eu,m,a,m,u,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",22824,"nthimong","ㅇ,ㅡ,ㅇ,ㅌ,ㅣ,ㅁ,ㅗ,ㅇ","""(불가능)""",6,"ResponseActual","#,eu,ng,th,i,m,o,ng",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",8126,"mphutam","ㅇ,ㅡ,ㅁ,ㅍ,ㅡ,ㄷ,ㅏ,ㅁ","""(불가능)""",7,"ResponseActual","#,eu,m,ph,eu,t,a,m",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",8567,"khut","ㅋ,ㅜ,ㄷ","""(불가능)""",8,"ResponseActual","kh,u,t",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",37703,"mtukin","ㅇ,ㅡ,ㅁ,ㄷ,ㅜ,ㄱ,ㅣ,ㄴ","""(불가능)""",9,"ResponseActual","#,eu,m,t,u,k,i,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",9474,"nchocip","ㅇ,ㅡ,ㅁ,ㅊ,ㅗ,ㅈ,ㅣ,ㅂ","""(가능)""",10,"ResponseActual","#,eu,m,ch,o,c,i,p",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",8626,"phmiman","ㅍ,ㅡ,ㅁ,ㅣ,ㅁ,ㅏ,ㄴ","""(불가능)""",11,"ResponseActual","ph,eu,m,i,m,a,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",4427,"mup","ㅁ,ㅜ,ㅂ","""(불가능)""",12,"ResponseActual","m,u,p",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",8473,"mpukham","ㅇ,ㅡ,ㅁ,ㅂ,ㅜ,ㅋ,ㅏ,ㄴ","""(불가능)""",13,"ResponseActual","#,eu,m,p,u,kh,a,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",5448,"cwit","ㅈ,ㅜ,ㅣ,ㅅ","""(불가능)""",14,"ResponseActual","c,u,i,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",13049,"khwipot","ㅋ,ㅜ,ㅣ,ㅂ,ㅗ,ㅅ","""(불가능)""",15,"ResponseActual","kh,u,i,p,o,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",4981,"khin","ㅋ,ㅣ,ㄴ","""(불가능)""",16,"ResponseActual","kh,i,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",6690,"phnokhing","ㅍ,ㅡ,ㄴ,ㅗ,ㅋ,ㅣ,ㅇ","""(불가능)""",17,"ResponseActual","ph,eu,n,o,kh,i,ng",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",6953,"sikot","ㅅ,ㅣ,ㄱ,ㅗ,ㅅ","""(가능)""",18,"ResponseActual","s,i,k,o,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",7161,"chwikhong","ㅊ,ㅜ,ㅣ,ㅋ,ㅗ,ㅇ","""(가능)""",19,"ResponseActual","ch,u,i,kh,o,ng",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",4897,"thwam","ㅌ,ㅗ,ㅏ,ㅁ","""(불가능)""",20,"ResponseActual","th,o,a,m",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",9903,"npucap","ㅇ,ㅡ,ㅁ,ㅂ,ㅜ,ㅈ,ㅏ,ㅂ","""(가능)""",21,"ResponseActual","#,eu,m,p,u,c,a,p",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",5140,"tup","ㄷ,ㅜ,ㅂ","""(가능)""",22,"ResponseActual","t,u,p",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",6576,"thnok","ㅋ,ㅡ,ㄴ,ㅗ,ㄱ","""(불가능)""",23,"ResponseActual","kh,eu,n,o,k",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",20541,"nkat","ㅇ,ㅡ,ㅁ,ㄱ,ㅏ,ㅅ","""(불가능)""",24,"ResponseActual","#,eu,m,k,a,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",11383,"nthaking","ㅇ,ㅡ,ㅁ,ㅌ,ㅏ,ㄱ,ㅣ,ㅅ","""(불가능)""",25,"ResponseActual","#,eu,m,th,a,k,i,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",5523,"chmop","ㅊ,ㅡ,ㅁ,ㅗ,ㅂ","""(불가능)""",26,"ResponseActual","ch,eu,m,o,p",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",7682,"ntakhip","ㅇ,ㅡ,ㅁ,ㄷ,ㅏ,ㅋ,ㅣ,ㅅ","""(불가능)""",27,"ResponseActual","#,eu,m,t,a,kh,i,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",5891,"twamot","ㄷ,ㅗ,ㅏ,ㅁ,ㅗ,ㅅ","""(불가능)""",28,"ResponseActual","t,o,a,m,o,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",4266,"khithuk","ㅋ,ㅣ,ㅌ,ㅜ","""(불가능)""",29,"ResponseActual","kh,i,th,u",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",11092,"nkhuchom","ㅇ,ㅡ,ㅁ,ㅋ,ㅜ,ㅊ,ㅗ,ㅅ","""(불가능)""",30,"ResponseActual","#,eu,m,kh,u,ch,o,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",5495,"thinok","ㅋ,ㅣ,ㄴ,ㅗ,ㄱ","""(불가능)""",31,"ResponseActual","kh,i,n,o,k",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",9451,"chnupot","ㅊ,ㅡ,ㄴ,ㅜ,ㅂ,ㅗ,ㅅ","""(불가능)""",32,"ResponseActual","ch,eu,n,u,p,o,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",6190,"twaput","ㄷ,ㅗ,ㅏ,ㅂ,ㅜ,ㅅ","""(불가능)""",33,"ResponseActual","t,o,a,p,u,s",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",3850,"tin","ㄷ,ㅣ,ㄴ","""(불가능)""",34,"ResponseActual","t,i,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",15201,"pmochun","ㅇ,ㅡ,ㅁ,ㅗ,ㅊ,ㅜ,ㄴ","""(불가능)""",35,"ResponseActual","#,eu,m,o,ch,u,n",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
"k3b_L2_049",6370,"khnothik","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㄱ","""(불가능)""",36,"ResponseActual","kh,eu,n,o,th,i,k",23,"여",7,"없음","일본어, 중국어","16살, 1년 / 18살, 1년","없음"
